word,sentiment
temcit pilavı gibi,negative
mahalle çapkını,negative
hisset,negative
yedi kat yerin dibine geçmek,negative
başına dikilmek,negative
kumpasa dâhil olmak,negative
bedbin olmak,negative
gözleri kan çanağına kanlanmak,negative
Moskofluk,negative
arası açılmak,negative
albenisizlik,negative
inadım inat olmak,negative
olanaksız,negative
yüzü kara,negative
papazı bulmak,negative
küf kokmak,negative
tavır koymak,negative
tokatçılık,negative
derdini depreştirmek,negative
savurgan,negative
eksik ödeme,negative
ışık kirliliği,negative
tatlı canından etmek,negative
eteği düşük,negative
patriarkal,negative
soğuk düşmek,negative
şımarıklık,negative
canı cehenneme,negative
çam bölmesi,negative
densiz,negative
fertik çekmek,negative
ustalıkla,negative
hülle yapmak,negative
kimsesizlik,negative
fakir,negative
abartmalı,negative
altın adını bakır etmek,negative
kozunu paylaşmak,negative
tahassür,negative
gözü dönmek,negative
demodeleşmek,negative
bıçak çekmek,negative
dangalakça,negative
helak,negative
inzibatsızlık,negative
arası olmamak,negative
gözaltına alma,negative
sinsice,negative
avucunu yalamak,negative
rencide olmak,negative
üzüntü duymak,negative
ihlal etmek,negative
ağlama duvarına dönmek,negative
soğuk almak,negative
sinir sahibi olmak,negative
kazıklı humma,negative
yüzü kireç gibi ağarmak,negative
kardiyoskleroz,negative
hırpalanmak,negative
fenasına gitmek,negative
cinine gitmek,negative
marazlık,negative
toz etmek,negative
ağılaşmak,negative
kötülük,negative
şerbetli,negative
şeytan dürtmek,negative
içi paralanmak,negative
boş laf,negative
murdar olmak,negative
yele vermek,negative
içi fesat,negative
sıyırmak,negative
yüzüstü kalmak,negative
dalkavukluk,negative
kaotik,negative
düşe kalka,negative
iştahı kesilmek,negative
flebit,negative
serkeşlik,negative
mizantrop,negative
gırtlak gırtlağa gelmek,negative
teklemek,negative
mücbir,negative
teverrüm etmek,negative
bir atımlık barutu olmak,negative
tedariksiz,negative
yüreği titremek,negative
haram olmak,negative
yerle yeksan etmek,negative
nevrozlu,negative
nefesi kesilmek,negative
on paraya on taklak atmak,negative
karılık etmek,negative
gadir,negative
itaat etmemek,negative
boğazı kurumak,negative
maço,negative
yanıltıcı,negative
bürüme,negative
kopyacılık,negative
abartmacı,negative
soyutlamak,negative
isteri,negative
morali bozulmak,negative
marsıvaneşeği,negative
dilinden kurtulamamak,negative
dizanteri,negative
hayalî fener,negative
çaylaklaşmak,negative
intihar saldırısı,negative
körükleyici,negative
darbelemek,negative
kibirlenme,negative
fevri,negative
akbasma,negative
gözleri üstünde kalmak,negative
çatık suratlı,negative
hürriyetsiz,negative
temaruz etmek,negative
bıkışmak,negative
donuna yapmak,negative
kopya vermek,negative
martaval atmak,negative
mezarını kazmak,negative
boklu,negative
kıçına bakarak,negative
mevt,negative
kolpoya düşmek,negative
acısına dayanamamak,negative
müsamahasızca,negative
çan çan etmek,negative
hava atmak,negative
katılık,negative
sözü ağzında kalmak,negative
bulaşkan,negative
menfaat gütmek,negative
yüz kızartıcı suç,negative
odunlaşmak,negative
anemik,negative
ileri geri konuşmak,negative
lekelenme,negative
maskara etmek,negative
dizlerinin bağı çözülmek,negative
dramatik,negative
sevgisiz,negative
acısını çekmek,negative
mahmurlaşmak,negative
bıraktığı çayırda otlamak,negative
uçuklamak,negative
iş açmak,negative
sevimsiz,negative
iftiraya uğramak,negative
itibarsızca,negative
ciğerine oturmak,negative
bağırgan,negative
ölü evi,negative
hıncahınç,negative
sarsık,negative
şeni,negative
üşütük,negative
eteği ayağına dolaşmak,negative
karşıtçı,negative
ses çıkmamak,negative
dirençsizleşmek,negative
eşek sudan gelinceye kadar dövmek,negative
vitiligo,negative
ağzına burnuna bulaştırmak,negative
ölü mevsim,negative
randevuevi,negative
kazaya uğramak,negative
takılı kalmak,negative
gönülsüzce,negative
kan kusturmak,negative
mafyacı,negative
ters gitmek,negative
maganda kurşunu,negative
nüzul gelmek,negative
gözü yememek,negative
üvey evlat gibi tutmak,negative
anasını bellemek,negative
gözdağı vermek,negative
kirloş,negative
dalgınlık,negative
boş kalmak,negative
maskarası olmak,negative
vadesi gelmek,negative
eli kesesine varmamak,negative
tarihe karışmak,negative
bencil,negative
dili bir karış dışarı çıkmak,negative
merhametsiz,negative
kramp,negative
eli cebine varmamak,negative
osmanlı tokadı yemek,negative
bir ayağı çukurda olmak,negative
zarar çekmek,negative
takoz koymak,negative
canı burnuna,negative
karadelik,negative
kuyruğuna teneke bağlamak,negative
yan çizmek,negative
çığırtkan,negative
dertlere düşmek,negative
kulağını bükmek,negative
kımıldatma,negative
kazazede,negative
kendini sıyıramamak,negative
yasak ilişki,negative
kuş kadar canı olmak,negative
gurbete düşmek,negative
uygunsuz,negative
meşum,negative
kafadan atmak,negative
gözlerinde şimşek çakmak,negative
ayağı dolaşmak,negative
tokat patlatmak,negative
yüreği sızlamak,negative
ardılmak,negative
eli bayraklı,negative
kaçakçı,negative
neye uğradığını bilememek,negative
yüzüstü bırakmak,negative
akıl dışıcı,negative
şişirmece,negative
yıpranmak,negative
tırıl,negative
bulaşık iş,negative
pamukçuk,negative
cezalandırmak,negative
puluç,negative
hava gazı,negative
ısrar etmek,negative
kaldırmak,negative
başına bela açmak,negative
şeytanılain,negative
lokma ağzında büyümek,negative
küçük düşürmek,negative
diken üstünde oturmak,negative
kuru tahtada kalmak,negative
bakımsız,negative
patavatsızlık etmek,negative
şüreka,negative
acınmak,negative
tamam olmak,negative
enayileşme,negative
gözü dışarıda,negative
su kaybı,negative
reddimiras,negative
gözünü kan bürümek,negative
yamrulmak,negative
öfkeli,negative
esassız,negative
büyüleme,negative
ayaklarını sürümek,negative
tutulmuş,negative
hastalandırmak,negative
bombardıman etmek,negative
aşırı şiddetli fırtına,negative
duyarsız,negative
ocumak,negative
ağlamalı olmak,negative
püsküllü bela,negative
taciz olmak,negative
leblebiden nem kapmak,negative
kıt kanaat,negative
sallamamak,negative
eşek,negative
kepazelik,negative
dızdızcılık,negative
ihtilat etmek,negative
keyifsizce,negative
afyon,negative
gevezelenmek,negative
ayağını sürümek,negative
palavra,negative
bomba,negative
it sürüsü kadar,negative
zırıldamak,negative
giysisizlik,negative
abartıcılık,negative
verimsizleşmek,negative
rehavet basmak,negative
yükünü çekmek,negative
vahi,negative
tükürdüğünü yalamak,negative
bıçaklamak,negative
yukarıdan bakmak,negative
bitlenmek,negative
cin çalığı,negative
fikrini çelmek,negative
zikzak yapmak,negative
mahkumane,negative
maymuna benzetmek,negative
içini çürütmek,negative
dayak,negative
eli dursa ayağı durmaz,negative
idam sehpası,negative
iş çığırından çıkmak,negative
iskelet gibi,negative
kirpiği kirpiğine değmemek,negative
şakayken kaka olmak,negative
güme gitmek,negative
gavur inadı,negative
bizar olmak,negative
çamurlaşmak,negative
zılgıt,negative
gazaba uğramak,negative
papağan gibi ezberlemek,negative
hırçınlık etmek,negative
paparasını yemek,negative
keyfini bozmak,negative
hacir altına almak,negative
ağzında gevelemek,negative
muşmula suratlı,negative
harap düşmek,negative
eline kalmak,negative
elden ayaktan düşmek,negative
fitnelik,negative
bokuyla kavga etmek,negative
takılgan,negative
satıp savmak,negative
yolunu kaybetmek,negative
acele etmek,negative
karmakarışık olmak,negative
elinin körü,negative
kovboyculuk,negative
mahkemeleşmek,negative
nalayık,negative
kalburla su taşımak,negative
burnunun direğini kırmak,negative
açık ağızlı,negative
canım dese canın çıksın diyor sanmak,negative
hortlamak,negative
sıskalaşmak,negative
acısı yüreğine işlemek,negative
yeraltı,negative
boku çıkmak,negative
alıp başını gitmek,negative
tokat aşk etmek,negative
kurtlanmak,negative
sümsük,negative
kafadan kontak,negative
fart furt,negative
hıncını almak,negative
bozulmak,negative
yoksunlu,negative
fıkramak,negative
içine kapanmak,negative
yalın kat,negative
öfkesini kusmak,negative
tembellik etmek,negative
etek kiri,negative
nimeti ayağıyla tepmek,negative
kesintiye uğramak,negative
alaşağı etmek,negative
birbirini tutmaz,negative
boşa çıkmak,negative
kantarlıyı savurmak,negative
zehretmek,negative
kümeden düşme,negative
"armudun sapı var , kirazın çöpü var demek",negative
masal okumak,negative
çocuk,negative
arsızca,negative
"köpeğe hoşt , kediye pişt dememek",negative
kısıtlayıcı,negative
yorgun düşmek,negative
acılık,negative
kurumlanmak,negative
keklemek,negative
kefeki tutmak,negative
anasından emdiği süt burnundan fitil fitil gelmek,negative
gözleri bulutlanmak,negative
hacir,negative
kuşatma,negative
kanı çekilmek,negative
kendini aşağı görmek,negative
sevinçsiz,negative
kahir kuvvet,negative
duvağına doymamak,negative
mevsimli mevsimsiz,negative
tortul,negative
gürleyip gitmek,negative
monopol,negative
meraka sokmak,negative
arzusu kalmak,negative
gaile,negative
uyuyan yılanın kuyruğuna basmak,negative
mecalsizlik,negative
rahat vermemek,negative
dut yemiş bülbüle dönmek,negative
canavar kesilmek,negative
bunalım geçirmek,negative
sucuk gibi ıslanmak,negative
çatınmak,negative
failimuhtar,negative
haymana beygiri,negative
cıvıtmak,negative
koflaşmak,negative
yeğnisemek,negative
ipe çekmek,negative
sapıkça,negative
günah olmak,negative
küçük çaplı,negative
gözleri evinden uğramak,negative
fiyaka sökmek,negative
kendini paralamak,negative
yıvışmak,negative
bedbaht etmek,negative
para yemek,negative
mefsuh,negative
yırtınmak,negative
güçgelmek,negative
hasta olmak,negative
maddi zarar,negative
çevre felaketi,negative
yomsuzluk,negative
beter olmak,negative
canı burnunda,negative
tıynetsiz,negative
tantana yapmak,negative
inkıbaz,negative
soluğan etmek,negative
ağzına kilit vurmak,negative
ceberut,negative
imkansız kılmak,negative
bela getirmek,negative
helâk,negative
işini görmek,negative
yerden bitme,negative
dengesiz,negative
cikcik,negative
sıkıya gelmek,negative
hizaya getirmek,negative
efelenmek,negative
deniz tutmak,negative
kibirlilik,negative
maşa,negative
havada kalmak,negative
yorgun,negative
nazara gelmek,negative
aleksi,negative
koltukçuluk,negative
zonk,negative
zona,negative
irkmek,negative
siktirici,negative
kanlı basur,negative
teessüf etmek,negative
baygınlaşmak,negative
pancar gibi olmak,negative
dili dönmemek,negative
elinde olmamak,negative
alnına kara sürmek,negative
"alı al , moru mor",negative
ne yaptığını bilmemek,negative
kelle koltukta gezmek,negative
cehennemlik,negative
ah vah demek,negative
mali yükümlülük,negative
zihni takılmak,negative
dalaşmak,negative
sakatlanmak,negative
yangılı,negative
kurşuna dizmek,negative
egosantrizm,negative
azamet satmak,negative
gâvurluk,negative
hayır görmemek,negative
açlıktan nefesi kokmak,negative
habis,negative
iftira atmak,negative
uğruluk,negative
kuvvetten düşmek,negative
ayıplı,negative
sürgüne göndermek,negative
atık su,negative
dile düşmek,negative
sersefil olmak,negative
kalp ağrısı,negative
körelmek,negative
yüz kızdırmak,negative
veresiye,negative
perdesi sıyrık,negative
yolunu sapıtmak,negative
cıyaklamak,negative
birbirinin gözünü oymak,negative
kümeden düşmek,negative
fingirdek,negative
egosantrist,negative
telvis etmek,negative
şike,negative
kötü haber,negative
küçümsemek,negative
gözü bulanmak,negative
kör şans,negative
cılk etmek,negative
turşuya dönmek,negative
yazık,negative
vaybabamcı,negative
gürültü çıkmak,negative
kumarhaneci,negative
cefa görmek,negative
tüymek,negative
mideye indirmek,negative
çıngar çıkmak,negative
kriz geçirmek,negative
fani dünya,negative
cart curt,negative
kuşkulanış,negative
sivri akıllı,negative
lenfanjit,negative
yan tesir,negative
içi burkulmak,negative
yuvasını yıkmak,negative
günaha girmek,negative
gölge düşürmek,negative
pastırmasını çıkarmak,negative
kusur etmek,negative
turfalamak,negative
muzır,negative
miskinlik,negative
bencillik etmek,negative
fayda etmemek,negative
müstekreh,negative
şaşı,negative
matrut,negative
fıştaklama,negative
madiklemek,negative
tansiyonu yükseltmek,negative
imkânsız,negative
paradoksal,negative
berduş,negative
filariasis,negative
gâvur inadı,negative
külfete katlanmak,negative
eli ermez gücü yetmez,negative
merakta bırakmak,negative
çuvallamak,negative
özensizlik,negative
canından bezmek,negative
kementlemek,negative
toprağa düşmek,negative
arayı açmak,negative
kefeni boynunda olmak,negative
işgüzar,negative
maytap geçmek,negative
yüreği bayılmak,negative
göz göz olmak,negative
aleladelik,negative
maskaralık,negative
savsama,negative
zıddına gitmek,negative
yıpranma,negative
tefe koyup çalmak,negative
kahrolası,negative
gönlü dar,negative
kavrulmak,negative
gavurluk,negative
Agopun kazı gibi bakmak,negative
zarar gelmek,negative
domuzuna,negative
hipoglisemi,negative
dili kurusun,negative
derde düşmek,negative
acı gelmek,negative
el koymak,negative
dile kolay,negative
adaletsizlik,negative
kör olası,negative
çürüklü,negative
ayağına dolaşmak,negative
istismarcılık,negative
abraş,negative
feyezan,negative
babasızlık,negative
yıkık dökük,negative
nemelazımcılık,negative
korkuya kesmek,negative
çam yarması,negative
bir şey olmak,negative
infiale kapılmak,negative
endemik hastalık,negative
yolsuzluk,negative
ozena,negative
soğumak,negative
koltuk,negative
Deccal,negative
burnu Kaf dağına çıkmak,negative
çayı görmeden paçaları sıvamak,negative
devede kulak,negative
gözü toprağa bakmak,negative
zonklamak,negative
bedensel rahatsızlık vermek,negative
tepetaklak,negative
esir olmak,negative
şap gibi yanmak,negative
tepesinin tası atmak,negative
insanda akıl bırakmamak,negative
sırra kadem basmak,negative
tutturuk,negative
uykusu bölünmek,negative
aptalcasına,negative
kıyılmak,negative
üç buçuk atmak,negative
tekdüzeleşmek,negative
şapşallaşmak,negative
beli bükülmek,negative
acı vermek,negative
tırnağına değmemek,negative
galiz,negative
yılgınca,negative
ortalığı birbirine katmak,negative
aklı almamak,negative
dedikoducu,negative
orta malı,negative
yok yere,negative
vurgun,negative
hitam bulmak,negative
kılıç çalmak,negative
sefasız,negative
oyun bozmak,negative
veba,negative
herif,negative
kayarlamak,negative
köpoğlu,negative
yüze gülücü,negative
